time,timezone,latitude,longitude,summary,sunriseTime,sunsetTime,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,daylight,city
2019-11-09 00:00:00,Asia/Kolkata,28.7041,77.1025,Clear throughout the day.,2019-11-09 06:41:00,2019-11-09 17:33:00,0.0017,0.0055,2019-11-09 18:07:00,0.01,rain,15.12,2019-11-09 07:00:00,29.24,2019-11-09 14:30:00,15.67,2019-11-09 07:00:00,28.96,2019-11-09 14:30:00,10:52:00,Delhi
2019-11-09 00:00:00,Asia/Kolkata,10.850516,76.27108,Humid and partly cloudy throughout the day.,2019-11-09 06:20:00,2019-11-09 18:00:00,0.9196,3.0171,2019-11-09 00:00:00,0.99,rain,23.1,2019-11-09 21:33:00,33.28,2019-11-09 13:30:00,24.26,2019-11-09 04:43:00,41.88,2019-11-09 13:26:00,11:40:00,Kerala
2019-11-09 00:00:00,Asia/Kolkata,23.473324,77.947998,Clear throughout the day.,2019-11-09 06:30:00,2019-11-09 17:37:00,0.0014,0.0055,2019-11-09 18:07:00,0.01,rain,18.3,2019-11-09 04:32:00,29.39,2019-11-09 14:49:00,18.73,2019-11-09 04:33:00,29.84,2019-11-09 14:30:00,11:07:00,Madhya Pradesh
2019-11-09 00:00:00,Asia/Kolkata,17.874857,78.100815,Partly cloudy throughout the day.,2019-11-09 06:21:00,2019-11-09 17:44:00,0.0146,0.0771,2019-11-09 00:00:00,0.07,rain,20.41,2019-11-09 04:31:00,31.16,2019-11-09 13:46:00,21.34,2019-11-09 04:33:00,32.75,2019-11-09 13:44:00,11:23:00,Telangana
2019-11-09 00:00:00,Asia/Kolkata,28.207609,79.82666,Clear throughout the day.,2019-11-09 06:29:00,2019-11-09 17:23:00,0.0017,0.0055,2019-11-09 18:07:00,0.03,rain,17.05,2019-11-09 04:30:00,30.29,2019-11-09 14:37:00,17.46,2019-11-09 04:31:00,30.41,2019-11-09 14:28:00,10:54:00,Uttar Pradesh
2019-10-12 00:00:00,Asia/Kolkata,12.9141,74.856,Heavy rain overnight and in the morning.,2019-10-12 06:22:00,2019-10-12 18:15:00,0.343,5.4853,2019-10-12 00:00:00,0.87,rain,24.06,2019-10-12 05:30:00,31.81,2019-10-12 14:04:00,25.05,2019-10-12 05:30:00,36.1,2019-10-12 13:34:00,11:53:00,Mangalore
2019-10-18 00:00:00,Asia/Kolkata,17.123184,79.208824,Possible light rain and humid throughout the day.,2019-10-18 06:08:00,2019-10-18 17:51:00,0.2241,0.8483,2019-10-18 19:36:00,0.82,rain,21.34,2019-10-18 04:18:00,30.2,2019-10-18 13:41:00,22.61,2019-10-18 04:17:00,36.23,2019-10-18 13:51:00,11:43:00,Telangana
2019-10-14 00:00:00,Asia/Kolkata,10.850516,76.27108,Rain and humid throughout the day.,2019-10-14 06:15:00,2019-10-14 18:09:00,0.8006,3.7392,2019-10-14 17:25:00,0.83,rain,23.46,2019-10-14 06:28:00,35.27,2019-10-14 14:30:00,24.51,2019-10-14 06:28:00,43.32,2019-10-14 14:33:00,11:54:00,Kerala
2019-10-18 00:00:00,Asia/Kolkata,15.2993,74.124,Light rain and humid throughout the day.,2019-10-18 06:27:00,2019-10-18 18:13:00,0.717,2.0313,2019-10-18 17:38:00,0.98,rain,22.91,2019-10-18 22:54:00,30.43,2019-10-18 13:16:00,24.1,2019-10-18 22:53:00,37.26,2019-10-18 13:34:00,11:46:00,Goa
2019-10-11 00:00:00,Asia/Kolkata,10.850516,76.27108,"Rain until night, starting again in the afternoon.",2019-10-11 06:15:00,2019-10-11 18:11:00,0.7285,2.6945,2019-10-11 02:16:00,0.87,rain,24.21,2019-10-11 19:41:00,34.98,2019-10-11 12:29:00,25.49,2019-10-11 19:45:00,43.68,2019-10-11 12:35:00,11:56:00,Kerala
2019-10-14 00:00:00,Asia/Kolkata,23.473324,77.947998,Clear throughout the day.,2019-10-14 06:16:00,2019-10-14 17:55:00,0,0,2019-10-14 23:00:00,0,,21.91,2019-10-14 04:45:00,31.9,2019-10-14 13:29:00,22.24,2019-10-14 04:40:00,32.42,2019-10-14 13:23:00,11:39:00,Madhya Pradesh
2019-10-16 00:00:00,Asia/Kolkata,12.9141,74.856,Possible light rain in the afternoon and evening.,2019-10-16 06:22:00,2019-10-16 18:13:00,0.1957,0.6059,2019-10-16 18:42:00,0.81,rain,24.02,2019-10-16 03:28:00,32.88,2019-10-16 14:26:00,25.12,2019-10-16 05:49:00,38.21,2019-10-16 14:39:00,11:51:00,Mangalore
2019-10-16 00:00:00,Asia/Kolkata,20.94092,84.803467,Humid and mostly cloudy throughout the day.,2019-10-16 05:48:00,2019-10-16 17:28:00,0.0515,0.4774,2019-10-16 14:30:00,0.15,rain,20.49,2019-10-16 04:31:00,32.11,2019-10-16 13:08:00,21.47,2019-10-16 04:29:00,35.44,2019-10-16 13:22:00,11:40:00,Odisha
2019-10-15 00:00:00,Asia/Kolkata,17.874857,78.100815,Possible light rain overnight and in the evening.,2019-10-15 06:12:00,2019-10-15 17:57:00,0.1407,0.8242,2019-10-15 17:30:00,0.48,rain,20.06,2019-10-15 05:09:00,30.01,2019-10-15 11:51:00,20.95,2019-10-15 05:09:00,33.73,2019-10-15 12:01:00,11:45:00,Telangana
2019-10-14 00:00:00,Asia/Kolkata,17.874857,78.100815,Humid and partly cloudy throughout the day.,2019-10-14 06:12:00,2019-10-14 17:58:00,0.025,0.1364,2019-10-14 14:47:00,0.17,rain,20.99,2019-10-14 04:21:00,30.56,2019-10-14 12:52:00,22.07,2019-10-14 04:23:00,34.76,2019-10-14 12:50:00,11:46:00,Telangana
2019-10-12 00:00:00,Asia/Kolkata,17.123184,79.208824,Possible light rain overnight and in the evening.,2019-10-12 06:06:00,2019-10-12 17:55:00,0.4133,1.9559,2019-10-12 00:00:00,0.87,rain,21.79,2019-10-12 04:24:00,30.29,2019-10-12 13:26:00,23.13,2019-10-12 04:25:00,35.86,2019-10-12 13:29:00,11:49:00,Telangana
2019-10-17 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid and mostly cloudy throughout the day.,2019-10-17 05:22:00,2019-10-17 16:57:00,0.0057,0.0761,2019-10-17 22:28:00,0.07,rain,21.4,2019-10-17 04:17:00,33.88,2019-10-17 12:26:00,22.69,2019-10-17 04:17:00,39.6,2019-10-17 12:56:00,11:35:00,Tripura
2019-10-15 00:00:00,Asia/Kolkata,23.473324,77.947998,Clear throughout the day.,2019-10-15 06:16:00,2019-10-15 17:54:00,0,0,2019-10-15 17:30:00,0,,20.73,2019-10-15 03:33:00,32.56,2019-10-15 13:25:00,21.29,2019-10-15 05:25:00,32.84,2019-10-15 12:46:00,11:38:00,Madhya Pradesh
2019-10-18 00:00:00,Asia/Kolkata,20.94092,84.803467,Possible light rain in the morning.,2019-10-18 05:48:00,2019-10-18 17:26:00,0.4227,2.4945,2019-10-18 05:43:00,0.62,rain,21.93,2019-10-18 04:17:00,31.17,2019-10-18 14:04:00,23.2,2019-10-18 04:17:00,37.48,2019-10-18 14:09:00,11:38:00,Odisha
2019-10-17 00:00:00,Asia/Kolkata,15.2993,74.124,Possible light rain overnight and in the evening.,2019-10-17 06:27:00,2019-10-17 18:13:00,0.152,0.7238,2019-10-17 18:33:00,0.71,rain,22.99,2019-10-17 04:52:00,33.38,2019-10-17 13:26:00,24.13,2019-10-17 04:53:00,39.19,2019-10-17 13:27:00,11:46:00,Goa
2019-10-11 00:00:00,Asia/Kolkata,26.244156,92.537842,Possible light rain in the morning.,2019-10-11 05:18:00,2019-10-11 16:58:00,0.3279,1.3727,2019-10-11 05:39:00,0.58,rain,21.56,2019-10-11 03:35:00,30.07,2019-10-11 13:26:00,22.78,2019-10-11 03:39:00,35.41,2019-10-11 13:24:00,11:40:00,Assam
2019-10-19 00:00:00,Asia/Kolkata,15.2993,74.124,Rain and humid throughout the day.,2019-10-19 06:27:00,2019-10-19 18:12:00,0.4929,2.5264,2019-10-19 23:00:00,0.95,rain,22.57,2019-10-19 04:40:00,29.75,2019-10-19 13:11:00,23.65,2019-10-19 04:46:00,35.35,2019-10-19 13:16:00,11:45:00,Goa
2019-10-15 00:00:00,Asia/Kolkata,10.850516,76.27108,Rain and humid throughout the day.,2019-10-15 06:15:00,2019-10-15 18:09:00,1.3513,6.9615,2019-10-15 02:30:00,0.96,rain,24.6,2019-10-15 17:28:00,31.5,2019-10-15 12:18:00,25.89,2019-10-15 15:42:00,37.55,2019-10-15 12:18:00,11:54:00,Kerala
2019-10-16 00:00:00,Asia/Kolkata,15.2993,74.124,Possible light rain in the afternoon and evening.,2019-10-16 06:26:00,2019-10-16 18:14:00,0.3953,1.5687,2019-10-16 15:05:00,0.67,rain,22.97,2019-10-16 04:52:00,33.2,2019-10-16 12:41:00,24.11,2019-10-16 04:54:00,41.48,2019-10-16 13:01:00,11:48:00,Goa
2019-10-11 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-11 06:21:00,2019-10-11 17:54:00,0.0112,0.069,2019-10-11 15:48:00,0.11,snow,-8.89,2019-10-11 20:41:00,-0.79,2019-10-11 12:44:00,-11.45,2019-10-11 05:49:00,-4.01,2019-10-11 12:29:00,11:33:00,Himachal Pradesh
2019-10-12 00:00:00,Asia/Kolkata,20.94092,84.803467,Light rain starting in the morning.,2019-10-12 05:46:00,2019-10-12 17:31:00,0.4423,1.7993,2019-10-12 06:37:00,0.9,rain,21.06,2019-10-12 04:19:00,30.83,2019-10-12 12:45:00,22.3,2019-10-12 04:20:00,35.81,2019-10-12 12:54:00,11:45:00,Odisha
2019-10-13 00:00:00,Asia/Kolkata,19.601194,75.552979,Humid and foggy throughout the day.,2019-10-13 06:23:00,2019-10-13 18:08:00,0.1874,0.8687,2019-10-13 20:32:00,0.28,rain,21.82,2019-10-13 04:14:00,31.5,2019-10-13 13:33:00,22.81,2019-10-13 04:17:00,34.09,2019-10-13 13:25:00,11:45:00,Maharashtra
2019-10-13 00:00:00,Asia/Kolkata,19.66328,75.300293,Humid and foggy throughout the day.,2019-10-13 06:24:00,2019-10-13 18:09:00,0.0798,0.5041,2019-10-13 20:35:00,0.2,rain,21.36,2019-10-13 04:29:00,31.29,2019-10-13 13:33:00,22.28,2019-10-13 04:30:00,33.74,2019-10-13 13:25:00,11:45:00,Maharashtra
2019-10-15 00:00:00,Asia/Kolkata,29.238478,76.431885,Clear throughout the day.,2019-10-15 06:26:00,2019-10-15 17:56:00,0.0013,0.0062,2019-10-15 17:31:00,0.01,rain,20.62,2019-10-15 05:23:00,34.95,2019-10-15 13:35:00,21.18,2019-10-15 05:22:00,35.37,2019-10-15 13:16:00,11:30:00,Haryana
2019-10-14 00:00:00,Asia/Kolkata,12.9141,74.856,Rain overnight.,2019-10-14 06:22:00,2019-10-14 18:14:00,0.2328,1.1356,2019-10-14 02:18:00,0.72,rain,24.91,2019-10-14 03:48:00,33.86,2019-10-14 11:55:00,25.84,2019-10-14 07:07:00,41.86,2019-10-14 12:36:00,11:52:00,Mangalore
2019-10-13 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid throughout the day.,2019-10-13 05:20:00,2019-10-13 17:01:00,0.013,0.1111,2019-10-13 14:27:00,0.02,rain,20.29,2019-10-13 04:57:00,33.29,2019-10-13 12:31:00,21.41,2019-10-13 04:57:00,37.46,2019-10-13 12:51:00,11:41:00,Tripura
2019-10-15 00:00:00,Asia/Kolkata,11.059821,78.387451,Rain and humid throughout the day.,2019-10-15 06:07:00,2019-10-15 18:00:00,1.372,4.5603,2019-10-15 20:24:00,0.96,rain,25.22,2019-10-15 05:22:00,32.13,2019-10-15 12:23:00,26.48,2019-10-15 05:24:00,38.56,2019-10-15 12:24:00,11:53:00,Tamil Nadu
2019-10-13 00:00:00,Asia/Kolkata,15.2993,74.124,"Possible light rain until night, starting again in the afternoon.",2019-10-13 06:26:00,2019-10-13 18:16:00,0.337,1.5378,2019-10-13 17:14:00,0.71,rain,23.1,2019-10-13 04:59:00,33.06,2019-10-13 12:46:00,24.26,2019-10-13 05:02:00,41.53,2019-10-13 13:02:00,11:50:00,Goa
2019-10-14 00:00:00,Asia/Kolkata,22.978624,87.747803,Humid and partly cloudy throughout the day.,2019-10-14 05:36:00,2019-10-14 17:16:00,0.0005,0.006,2019-10-14 23:00:00,0.01,rain,21.66,2019-10-14 03:42:00,32.65,2019-10-14 13:19:00,22.64,2019-10-14 03:45:00,36.86,2019-10-14 13:23:00,11:40:00,West Bengal
2019-10-18 00:00:00,Asia/Kolkata,19.601194,75.552979,Possible light rain and humid throughout the day.,2019-10-18 06:24:00,2019-10-18 18:04:00,0.2491,0.5309,2019-10-18 17:00:00,0.79,rain,20.47,2019-10-18 05:11:00,27.57,2019-10-18 17:27:00,21.01,2019-10-18 05:23:00,29.55,2019-10-18 17:28:00,11:40:00,Maharashtra
2019-10-18 00:00:00,Asia/Kolkata,19.66328,75.300293,"Possible light rain until night, starting again in the afternoon.",2019-10-18 06:25:00,2019-10-18 18:05:00,0.3075,0.8639,2019-10-18 14:46:00,0.82,rain,20.5,2019-10-18 05:22:00,27.87,2019-10-18 17:28:00,21.01,2019-10-18 05:28:00,29.75,2019-10-18 17:29:00,11:40:00,Maharashtra
2019-10-15 00:00:00,Asia/Kolkata,28.207609,79.82666,Humid throughout the day.,2019-10-15 06:12:00,2019-10-15 17:43:00,0,0,2019-10-15 17:33:00,0,,19.59,2019-10-15 05:25:00,32.2,2019-10-15 13:36:00,20.3,2019-10-15 05:24:00,34.64,2019-10-15 13:12:00,11:31:00,Uttar Pradesh
2019-10-19 00:00:00,Asia/Kolkata,20.94092,84.803467,Humid throughout the day.,2019-10-19 05:49:00,2019-10-19 17:25:00,0.0085,0.0974,2019-10-19 23:00:00,0.11,rain,21.53,2019-10-19 04:46:00,32.65,2019-10-19 13:19:00,22.73,2019-10-19 04:49:00,36.82,2019-10-19 13:18:00,11:36:00,Odisha
2019-10-13 00:00:00,Asia/Kolkata,22.309425,72.13623,Clear throughout the day.,2019-10-13 06:38:00,2019-10-13 18:20:00,0,0,2019-10-13 23:00:00,0,,22.69,2019-10-13 04:33:00,36.81,2019-10-13 15:50:00,23.16,2019-10-13 04:33:00,36.55,2019-10-13 15:37:00,11:42:00,Gujarat
2019-10-17 00:00:00,Asia/Kolkata,19.601194,75.552979,Foggy throughout the day.,2019-10-17 06:24:00,2019-10-17 18:05:00,0.0083,0.068,2019-10-17 20:30:00,0.03,rain,19.14,2019-10-17 04:30:00,31.48,2019-10-17 13:32:00,19.7,2019-10-17 04:30:00,32.29,2019-10-17 13:27:00,11:41:00,Maharashtra
2019-10-17 00:00:00,Asia/Kolkata,19.66328,75.300293,Foggy throughout the day.,2019-10-17 06:25:00,2019-10-17 18:06:00,0.0019,0.0067,2019-10-17 20:30:00,0.01,rain,19.39,2019-10-17 04:32:00,31.39,2019-10-17 13:32:00,19.95,2019-10-17 04:32:00,32.07,2019-10-17 13:27:00,11:41:00,Maharashtra
2019-10-19 00:00:00,Asia/Kolkata,32.084206,77.571167,Foggy in the morning and afternoon.,2019-10-19 06:27:00,2019-10-19 17:45:00,0.0868,0.3347,2019-10-19 16:10:00,0.37,snow,-11.88,2019-10-19 05:42:00,-4.62,2019-10-19 11:29:00,-14.83,2019-10-19 22:59:00,-7.49,2019-10-19 09:30:00,11:18:00,Himachal Pradesh
2019-10-12 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid throughout the day.,2019-10-12 06:38:00,2019-10-12 18:21:00,0.003,0.0105,2019-10-12 07:30:00,0.01,rain,23.7,2019-10-12 04:34:00,36.46,2019-10-12 15:25:00,24.43,2019-10-12 04:34:00,39.22,2019-10-12 11:59:00,11:43:00,Gujarat
2019-10-16 00:00:00,Asia/Kolkata,22.978624,87.747803,Humid and mostly cloudy throughout the day.,2019-10-16 05:37:00,2019-10-16 17:14:00,0.0029,0.0176,2019-10-16 17:21:00,0.04,rain,21.15,2019-10-16 04:39:00,32.83,2019-10-16 13:26:00,22.2,2019-10-16 04:38:00,39.48,2019-10-16 13:21:00,11:37:00,West Bengal
2019-10-17 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-17 06:25:00,2019-10-17 17:47:00,0.0602,0.2756,2019-10-17 15:37:00,0.32,snow,-9.4,2019-10-17 05:29:00,-3.42,2019-10-17 10:39:00,-9.27,2019-10-17 16:09:00,-5.31,2019-10-17 09:38:00,11:22:00,Himachal Pradesh
2019-10-13 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-10-13 06:36:00,2019-10-13 18:11:00,0,0,2019-10-13 13:50:00,0,,22.54,2019-10-13 04:32:00,36.1,2019-10-13 13:24:00,22.81,2019-10-13 04:32:00,35.82,2019-10-13 13:24:00,11:35:00,Rajasthan
2019-10-17 00:00:00,Asia/Kolkata,22.309425,72.13623,Clear throughout the day.,2019-10-17 06:40:00,2019-10-17 18:16:00,0,0,2019-10-17 20:30:00,0,,24.53,2019-10-17 04:32:00,36.74,2019-10-17 15:24:00,25.26,2019-10-17 04:32:00,37.67,2019-10-17 15:13:00,11:36:00,Gujarat
2019-10-19 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid and overcast throughout the day.,2019-10-19 06:40:00,2019-10-19 18:15:00,0.008,0.0396,2019-10-19 20:37:00,0.06,rain,25.04,2019-10-19 04:29:00,34.47,2019-10-19 15:28:00,25.9,2019-10-19 04:29:00,37.57,2019-10-19 13:28:00,11:35:00,Gujarat
2019-10-12 00:00:00,Asia/Kolkata,19.601194,75.552979,Humid and foggy throughout the day.,2019-10-12 06:22:00,2019-10-12 18:09:00,0.063,0.2728,2019-10-12 06:34:00,0.35,rain,21.21,2019-10-12 04:22:00,32.5,2019-10-12 14:28:00,22.15,2019-10-12 04:22:00,34.74,2019-10-12 12:55:00,11:47:00,Maharashtra
2019-10-12 00:00:00,Asia/Kolkata,19.66328,75.300293,Humid and foggy throughout the day.,2019-10-12 06:23:00,2019-10-12 18:10:00,0.0639,0.2046,2019-10-12 02:33:00,0.3,rain,21.22,2019-10-12 04:19:00,32.14,2019-10-12 14:29:00,22.1,2019-10-12 04:18:00,34.39,2019-10-12 12:53:00,11:47:00,Maharashtra
2019-10-13 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-13 06:23:00,2019-10-13 17:52:00,0.0199,0.1213,2019-10-13 17:05:00,0.16,snow,-8.92,2019-10-13 04:45:00,-0.99,2019-10-13 13:03:00,-12.25,2019-10-13 04:44:00,-3.47,2019-10-13 10:32:00,11:29:00,Himachal Pradesh
2019-10-19 00:00:00,Asia/Kolkata,11.059821,78.387451,Rain and humid throughout the day.,2019-10-19 06:07:00,2019-10-19 17:58:00,0.5756,2.506,2019-10-19 17:21:00,0.9,rain,24.3,2019-10-19 06:10:00,32.96,2019-10-19 11:37:00,25.41,2019-10-19 06:00:00,38.7,2019-10-19 11:42:00,11:51:00,Tamil Nadu
2019-10-19 00:00:00,Asia/Kolkata,28.207609,79.82666,Humid and overcast throughout the day.,2019-10-19 06:14:00,2019-10-19 17:39:00,0.0037,0.0095,2019-10-19 02:00:00,0.01,rain,20.34,2019-10-19 04:32:00,31.64,2019-10-19 13:29:00,21.16,2019-10-19 04:33:00,34,2019-10-19 12:59:00,11:25:00,Uttar Pradesh
2019-10-13 00:00:00,Asia/Kolkata,21.295132,81.828232,Humid throughout the day.,2019-10-13 05:59:00,2019-10-13 17:42:00,0.0949,1.1884,2019-10-13 06:33:00,0.3,rain,20.34,2019-10-13 03:41:00,31.53,2019-10-13 13:31:00,21.28,2019-10-13 03:44:00,36.41,2019-10-13 13:17:00,11:43:00,Chhattisgarh
2019-10-15 00:00:00,Asia/Kolkata,12.9141,74.856,"Possible light rain until morning, starting again in the evening.",2019-10-15 06:22:00,2019-10-15 18:13:00,0.8197,3.938,2019-10-15 02:30:00,0.86,rain,24.15,2019-10-15 19:49:00,32.9,2019-10-15 12:10:00,25.26,2019-10-15 19:48:00,39.41,2019-10-15 12:06:00,11:51:00,Mangalore
2019-10-19 00:00:00,Asia/Kolkata,26.244156,92.537842,Humid and partly cloudy throughout the day.,2019-10-19 05:22:00,2019-10-19 16:50:00,0.0122,0.0402,2019-10-19 17:38:00,0.08,rain,21.05,2019-10-19 04:32:00,32.18,2019-10-19 13:28:00,22.12,2019-10-19 04:33:00,38.3,2019-10-19 13:12:00,11:28:00,Assam
2019-10-17 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-10-17 06:38:00,2019-10-17 18:07:00,0.0389,0.1725,2019-10-17 23:00:00,0.05,rain,24.9,2019-10-17 04:34:00,35.8,2019-10-17 12:52:00,25.17,2019-10-17 04:34:00,35.52,2019-10-17 12:52:00,11:29:00,Rajasthan
2019-10-11 00:00:00,Asia/Kolkata,15.2993,74.124,Possible light rain overnight and in the evening.,2019-10-11 06:26:00,2019-10-11 18:17:00,0.1819,1.0948,2019-10-11 17:43:00,0.43,rain,22.55,2019-10-11 04:09:00,32.34,2019-10-11 12:21:00,23.69,2019-10-11 04:14:00,39.49,2019-10-11 12:22:00,11:51:00,Goa
2019-10-19 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-10-19 06:39:00,2019-10-19 18:06:00,0.0199,0.1242,2019-10-19 17:33:00,0.03,rain,21.61,2019-10-19 04:25:00,35.08,2019-10-19 15:27:00,21.88,2019-10-19 04:25:00,34.8,2019-10-19 15:27:00,11:27:00,Rajasthan
2019-10-18 00:00:00,Asia/Kolkata,23.473324,77.947998,Clear throughout the day.,2019-10-18 06:18:00,2019-10-18 17:52:00,0.0604,0.3808,2019-10-18 17:30:00,0.05,rain,20.18,2019-10-18 04:44:00,31.94,2019-10-18 13:33:00,20.76,2019-10-18 04:44:00,33.1,2019-10-18 12:59:00,11:34:00,Madhya Pradesh
2019-10-15 00:00:00,Asia/Kolkata,20.94092,84.803467,Humid and partly cloudy throughout the day.,2019-10-15 05:47:00,2019-10-15 17:28:00,0.0019,0.0062,2019-10-15 10:27:00,0.03,rain,21.08,2019-10-15 05:06:00,32.14,2019-10-15 13:12:00,22.15,2019-10-15 05:04:00,35.22,2019-10-15 13:11:00,11:41:00,Odisha
2019-10-12 00:00:00,Asia/Kolkata,29.238478,76.431885,Clear throughout the day.,2019-10-12 06:25:00,2019-10-12 17:59:00,0.0031,0.0105,2019-10-12 07:30:00,0.02,rain,20.06,2019-10-12 04:30:00,34.11,2019-10-12 13:30:00,20.58,2019-10-12 04:31:00,34.5,2019-10-12 13:14:00,11:34:00,Haryana
2019-10-11 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid throughout the day.,2019-10-11 06:37:00,2019-10-11 18:22:00,0.0203,0.1803,2019-10-11 14:29:00,0.02,rain,24.86,2019-10-11 04:30:00,35.32,2019-10-11 15:29:00,25.88,2019-10-11 04:32:00,38.19,2019-10-11 12:11:00,11:45:00,Gujarat
2019-10-11 00:00:00,Asia/Kolkata,12.9141,74.856,Rain overnight and in the evening.,2019-10-11 06:21:00,2019-10-11 18:16:00,0.4402,6.1466,2019-10-11 23:00:00,0.64,rain,25.02,2019-10-11 07:09:00,32.82,2019-10-11 12:04:00,25.96,2019-10-11 07:10:00,39.27,2019-10-11 12:37:00,11:55:00,Mangalore
2019-10-17 00:00:00,Asia/Kolkata,21.295132,81.828232,Humid and mostly cloudy throughout the day.,2019-10-17 06:00:00,2019-10-17 17:38:00,0.0201,0.087,2019-10-17 22:09:00,0.17,rain,21,2019-10-17 03:30:00,30.37,2019-10-17 12:31:00,21.9,2019-10-17 03:31:00,33.9,2019-10-17 12:22:00,11:38:00,Chhattisgarh
2019-10-19 00:00:00,Asia/Kolkata,29.238478,76.431885,Clear throughout the day.,2019-10-19 06:29:00,2019-10-19 17:52:00,0.0306,0.1215,2019-10-19 08:13:00,0.05,rain,20.15,2019-10-19 04:33:00,32.64,2019-10-19 13:35:00,20.76,2019-10-19 04:34:00,32.84,2019-10-19 13:28:00,11:23:00,Haryana
2019-10-11 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-10-11 06:35:00,2019-10-11 18:14:00,0.0014,0.0073,2019-10-11 08:43:00,0.01,rain,21.63,2019-10-11 04:36:00,35.11,2019-10-11 15:27:00,21.9,2019-10-11 04:36:00,34.83,2019-10-11 15:27:00,11:39:00,Rajasthan
2019-10-14 00:00:00,Asia/Kolkata,19.601194,75.552979,Humid throughout the day.,2019-10-14 06:23:00,2019-10-14 18:07:00,0.0006,0.0054,2019-10-14 23:00:00,0.01,rain,21.2,2019-10-14 04:03:00,31.3,2019-10-14 14:42:00,22.13,2019-10-14 04:05:00,34.76,2019-10-14 14:23:00,11:44:00,Maharashtra
2019-10-14 00:00:00,Asia/Kolkata,19.66328,75.300293,"Foggy until night, starting again in the afternoon.",2019-10-14 06:24:00,2019-10-14 18:08:00,0.0014,0.0215,2019-10-14 00:00:00,0.02,rain,21.25,2019-10-14 03:55:00,31.83,2019-10-14 15:05:00,22.15,2019-10-14 03:56:00,34.55,2019-10-14 14:21:00,11:44:00,Maharashtra
2019-10-19 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid and partly cloudy throughout the day.,2019-10-19 05:23:00,2019-10-19 16:55:00,0.0049,0.0428,2019-10-19 00:03:00,0.07,rain,22.75,2019-10-19 04:18:00,34.27,2019-10-19 11:40:00,24.18,2019-10-19 04:17:00,41.72,2019-10-19 11:35:00,11:32:00,Tripura
2019-10-15 00:00:00,Asia/Kolkata,26.244156,92.537842,Humid throughout the day.,2019-10-15 05:20:00,2019-10-15 16:54:00,0.0356,0.2983,2019-10-15 00:00:00,0.17,rain,21.28,2019-10-15 05:21:00,32.6,2019-10-15 13:29:00,22.48,2019-10-15 05:20:00,40.91,2019-10-15 13:25:00,11:34:00,Assam
2019-10-19 00:00:00,Asia/Kolkata,12.9141,74.856,"Possible light rain until morning, starting again in the evening.",2019-10-19 06:22:00,2019-10-19 18:11:00,0.4581,1.9624,2019-10-19 20:22:00,0.93,rain,23.97,2019-10-19 03:28:00,31.32,2019-10-19 11:48:00,25.11,2019-10-19 03:29:00,36.06,2019-10-19 13:29:00,11:49:00,Mangalore
2019-10-16 00:00:00,Asia/Kolkata,26.244156,92.537842,Humid throughout the day.,2019-10-16 05:20:00,2019-10-16 16:53:00,0.2324,0.9018,2019-10-16 03:16:00,0.52,rain,21.29,2019-10-16 05:25:00,30.9,2019-10-16 13:28:00,22.45,2019-10-16 05:23:00,36.91,2019-10-16 13:21:00,11:33:00,Assam
2019-10-17 00:00:00,Asia/Kolkata,12.9141,74.856,Rain and humid throughout the day.,2019-10-17 06:22:00,2019-10-17 18:12:00,1.0332,5.8524,2019-10-17 23:00:00,0.95,rain,24.04,2019-10-17 19:17:00,32.97,2019-10-17 12:52:00,25.15,2019-10-17 19:17:00,38.06,2019-10-17 14:24:00,11:50:00,Mangalore
2019-10-13 00:00:00,Asia/Kolkata,15.317277,75.71389,Possible light rain in the evening.,2019-10-13 06:20:00,2019-10-13 18:10:00,0.2109,0.877,2019-10-13 20:33:00,0.56,rain,21.06,2019-10-13 04:32:00,30.06,2019-10-13 13:04:00,21.94,2019-10-13 04:33:00,33.22,2019-10-13 12:54:00,11:50:00,Karnataka
2019-10-19 00:00:00,Asia/Kolkata,23.473324,77.947998,Overcast throughout the day.,2019-10-19 06:18:00,2019-10-19 17:51:00,0.0557,0.4666,2019-10-19 11:30:00,0.23,rain,20.78,2019-10-19 04:20:00,26.73,2019-10-19 11:09:00,21.51,2019-10-19 04:21:00,28.18,2019-10-19 11:11:00,11:33:00,Madhya Pradesh
